,account_id,count
25478,6513564,9
6013,982219,9
5993,979856,9
23625,5973506,9
23632,5974612,9
4781,564711,9
26674,6697359,9
12884,2536802,9
3218,322208,9
8108,1544169,9
4306,467651,9
12959,2567303,9
2188,173053,9
3200,320766,9
6001,980586,9
15642,3429830,9
15678,3439738,9
19300,4517704,9
13170,2633218,9
13056,2598918,9
4365,480091,9
13252,2658150,9
23750,6004387,9
19715,4740533,9
19676,4696703,9
19763,4825861,9
19594,4619063,9
19602,4621094,9
12578,2457312,9
25111,6396765,9
26658,6695174,9
26256,6659312,9
5918,960098,9
15727,3450514,9
23702,5990562,9
26215,6650932,9
8146,1549410,9
8170,1553307,9
26273,6661778,9
12162,2361058,9
3372,342105,9
25087,6387615,9
25089,6387737,9
22172,5553470,9
22177,5554187,9
8500,1617303,9
4238,452393,9
3319,333841,9
1306,97173,9
1312,97684,9
15753,3456449,9
15762,3458669,9
15770,3459825,9
2567,221802,9
4158,439911,9
12078,2343147,9
3367,341719,9
22040,5509519,9
22104,5536895,9
8589,1634086,9
24661,6257254,9
8649,1648151,9
8653,1649367,9
8662,1651957,9
26293,6664711,9
15857,3481717,9
2581,223975,9
25530,6532828,9
23778,6011911,9
24284,6155788,9
8967,1715668,9
20090,4918585,9
11972,2324497,9
20153,4955682,9
26589,6689321,9
26590,6689325,9
25057,6377970,9
4874,584462,9
15903,3496792,9
15889,3494372,9
22007,5498538,9
11961,2321516,9
734,58306,9
3389,343326,9
8675,1658196,9
24666,6257748,9
9120,1745337,9
20331,5047463,9
21829,5456961,9
11549,2229868,9
20325,5045469,9
26325,6669560,9
11697,2264151,9
20236,4998727,9
9035,1724894,9
23871,6034612,9
26917,6724365,9
2526,215999,9
25538,6536940,9
8945,1714263,9
8923,1711503,9
8998,1719886,9
20516,5108800,9
11354,2193590,9
11365,2195365,9
21662,5400923,9
20341,5054771,9
9168,1751711,9
4045,427554,9
21727,5419553,9
20396,5080236,9
11433,2208575,9
3529,361279,9
16171,3563030,9
2496,212088,9
17573,3936600,9
16081,3540799,9
5541,845353,9
1117,83024,9
4006,421894,9
24966,6349569,9
20642,5131006,9
20562,5116549,9
21670,5403957,9
11273,2176037,9
842,64821,9
11297,2183353,9
16200,3571022,9
17443,3897886,9
17445,3898982,9
17446,3899167,9
16284,3596743,9
1814,141395,9
9241,1762018,9
3980,419168,9
10917,2110780,9
10942,2115267,9
10996,2125096,9
3609,373330,9
2124,167883,9
20684,5140631,9
9572,1860510,9
9604,1868331,9
24779,6292149,9
4921,593521,9
4926,595406,9
114,9283,9
5426,799227,9
9431,1813218,9
9434,1814491,9
21332,5298614,9
9694,1891017,9
9706,1893269,9
3952,416025,9
9736,1900570,9
9608,1868694,9
21460,5339362,9
20792,5163573,9
10825,2095023,9
20799,5165669,9
25830,6597650,9
2104,166364,9
25691,6569244,9
16499,3654735,9
16511,3659804,9
16523,3662492,9
21306,5293587,9
21275,5286932,9
3865,405417,9
10546,2045140,9
10675,2071684,9
20887,5185654,9
20890,5186459,9
10557,2048598,9
5282,764453,9
24028,6087631,9
5331,775234,9
17288,3855170,9
24796,6297967,9
10714,2077688,9
10760,2084867,9
9855,1918503,9
40,3099,9
5102,715193,9
24140,6116796,9
16872,3753289,9
17069,3803750,9
5090,712356,9
24102,6109126,9
16689,3701441,9
25641,6556471,9
86,7492,9
5234,751330,9
24076,6101525,9
25959,6618465,9
10122,1977208,9
21203,5263380,9
3776,393383,9
25355,6470933,9
14551,3117381,9
24406,6187876,9
18425,4132922,9
23185,5858692,9
6606,1124556,9
25390,6481069,9
6638,1130469,9
23364,5910647,9
24378,6180693,9
6581,1118446,9
18276,4096824,9
6604,1124253,9
17089,3808527,9
16830,3743374,9
17165,3826505,9
24175,6126947,8
5035,684999,8
13000,2580945,8
24188,6130206,8
24662,6257613,8
4174,442408,8
4177,442588,8
8593,1636004,8
309,21868,8
8576,1631006,8
8539,1624150,8
18027,4031999,8
8530,1622501,8
22130,5541660,8
22034,5507779,8
18099,4051178,8
18095,4049840,8
4200,445491,8
8731,1678145,8
12978,2573529,8
5079,710414,8
19426,4569260,8
26309,6667956,8
22176,5553979,8
15112,3288714,8
15104,3287210,8
8787,1690324,8
8821,1699548,8
26259,6659873,8
26261,6660244,8
26262,6660259,8
267,19188,8
8878,1707464,8
12998,2580868,8
16928,3772882,8
18166,4066109,8
15060,3272513,8
8334,1586380,8
15035,3264566,8
15037,3264811,8
15041,3266461,8
21907,5475437,8
17953,4015546,8
2292,188742,8
8310,1581229,8
2014,157993,8
8983,1717796,8
24700,6269639,8
8237,1565514,8
22280,5578656,8
12925,2555145,8
3159,312987,8
1872,146529,8
2214,177622,8
615,46097,8
14976,3242606,8
9045,1726518,8
8206,1559092,8
8199,1557764,8
8220,1561921,8
21803,5451329,8
21774,5439314,8
26854,6718519,8
22329,5592599,8
26330,6670217,8
8168,1553058,8
24193,6131541,8
8158,1551205,8
8162,1551616,8
17904,4006602,8
8124,1546484,8
14934,3230951,8
4263,458636,8
22369,5604532,8
4073,430436,8
9191,1755086,8
9198,1756437,8
2806,258790,8
9259,1764832,8
1374,102471,8
22375,5605642,8
4285,463734,8
5046,693122,8
5136,724783,8
3249,324306,8
1161,86645,8
17870,4001624,8
8025,1531381,8
8047,1535533,8
9356,1791571,8
18258,4091025,8
18261,4092027,8
22391,5609506,8
4335,474202,8
4336,474263,8
17860,3999452,8
18291,4101718,8
22432,5620822,8
3233,322975,8
4315,468994,8
15490,3386584,8
336,24205,8
9445,1817848,8
14804,3191870,8
9425,1811914,8
17830,3993845,8
17821,3992515,8
15531,3398599,8
7934,1514080,8
21557,5366551,8
14748,3176365,8
1400,104971,8
18331,4109129,8
3988,419679,8
9549,1853207,8
7875,1498293,8
15586,3414005,8
19483,4590161,8
2815,260604,8
21506,5352927,8
14714,3167327,8
15585,3413767,8
234,17574,8
26872,6720225,8
14697,3161507,8
21455,5338172,8
21459,5339233,8
15604,3419197,8
22571,5654963,8
14647,3143760,8
21423,5329797,8
22597,5663144,8
1086,80583,8
21416,5328071,8
24538,6223945,8
9777,1905314,8
22628,5671549,8
17774,3984035,8
24794,6297751,8
1071,79898,8
9831,1914616,8
15672,3437660,8
15677,3439542,8
14582,3125854,8
7613,1430561,8
7589,1424219,8
5183,733858,8
22671,5681194,8
18451,4139803,8
14543,3112778,8
7580,1421101,8
21298,5291513,8
7529,1400967,8
22684,5682839,8
22685,5683268,8
22672,5681359,8
15712,3446177,8
403,30511,8
24526,6221473,8
24534,6223085,8
22683,5682104,8
9983,1947816,8
24813,6302447,8
383,28236,8
7477,1388901,8
7451,1379090,8
15739,3453403,8
24504,6216625,8
10016,1955232,8
14517,3105411,8
14476,3094023,8
7476,1388103,8
10045,1962634,8
2855,267162,8
10055,1964547,8
7397,1358128,8
10142,1979977,8
25890,6607493,8
19543,4604208,8
19582,4613737,8
4989,638558,8
22805,5728653,8
14398,3071193,8
21171,5252697,8
15790,3463775,8
22827,5736177,8
26432,6678838,8
24842,6312047,8
21155,5248769,8
14422,3078447,8
18535,4162193,8
21127,5242862,8
7252,1316199,8
13188,2639164,8
24050,6094436,8
25883,6605881,8
22864,5747393,8
7255,1317205,8
7195,1299578,8
2247,182109,8
14314,3043666,8
21064,5224944,8
10338,2002612,8
18567,4172850,8
1506,114812,8
25527,6532150,8
22888,5755529,8
3773,393332,8
4490,509731,8
13177,2635450,8
209,15346,8
25346,6469767,8
10444,2024107,8
10449,2025087,8
14252,3027820,8
2552,220294,8
14261,3030364,8
21009,5211275,8
22969,5780755,8
25899,6608738,8
15896,3495417,8
17607,3944679,8
10529,2042104,8
431,31965,8
15911,3499772,8
10579,2053084,8
24906,6329253,8
24914,6332716,8
10594,2055938,8
18690,4226226,8
171,12439,8
23071,5827507,8
10623,2062046,8
23060,5822548,8
17585,3939661,8
18712,4235939,8
26482,6681508,8
26485,6681607,8
1556,119554,8
15997,3520675,8
24424,6195056,8
10668,2071045,8
3713,385293,8
12654,2473027,8
12618,2466145,8
17107,3812323,8
14165,2990801,8
1533,117198,8
25333,6466655,8
18716,4236863,8
10724,2079042,8
20874,5182805,8
23102,5836130,8
6862,1211199,8
6844,1205296,8
6846,1205687,8
25564,6541371,8
24421,6194233,8
19619,4623672,8
3128,310248,8
5304,769020,8
26500,6682088,8
3673,381384,8
3664,380495,8
17527,3923279,8
10849,2099297,8
16094,3543714,8
3661,380074,8
1585,121395,8
1589,122053,8
25733,6577434,8
18790,4257604,8
14059,2952962,8
1572,120587,8
17525,3922125,8
4998,656436,8
17526,3922527,8
6688,1142687,8
26508,6682520,8
10924,2111882,8
16077,3539731,8
17520,3921091,8
6620,1126117,8
10964,2119500,8
26752,6708712,8
2944,283416,8
3651,379375,8
16148,3557523,8
17486,3909888,8
18815,4267226,8
17138,3817887,8
11037,2132065,8
11077,2137924,8
3637,377985,8
13965,2915640,8
13952,2909356,8
20570,5118956,8
20582,5120615,8
4669,535496,8
4701,543130,8
2974,288544,8
20546,5113066,8
26538,6685224,8
26545,6686174,8
23394,5917643,8
24233,6141994,8
25116,6398039,8
23987,6074617,8
23409,5921153,8
24985,6356129,8
24990,6358289,8
4679,536476,8
4683,536998,8
23404,5919408,8
17440,3896485,8
847,65054,8
6361,1068129,8
23460,5937840,8
20487,5103193,8
23438,5930435,8
23445,5933560,8
5407,794750,8
4950,603998,8
3515,358666,8
3516,358734,8
18929,4326912,8
24348,6174735,8
24349,6174886,8
20407,5083910,8
6297,1055319,8
2516,214887,8
16289,3597481,8
2986,290261,8
23480,5941692,8
1916,149720,8
6260,1048082,8
13790,2850767,8
18941,4332922,8
1931,150746,8
25114,6397704,8
19687,4719033,8
19693,4719851,8
11517,2224525,8
6224,1038152,8
16314,3602790,8
20360,5064399,8
20338,5052809,8
6229,1038466,8
23512,5949045,8
23524,5952010,8
6243,1042021,8
6210,1034351,8
3487,353653,8
4916,592392,8
11584,2236740,8
11587,2237218,8
25584,6543134,8
16369,3618605,8
25927,6614080,8
3469,351969,8
4764,559836,8
16348,3613174,8
11701,2265183,8
2153,170007,8
25022,6369060,8
11741,2273430,8
11745,2274866,8
19011,4368740,8
6056,996812,8
1824,142438,8
5404,793237,8
19030,4382905,8
6025,986388,8
11828,2292179,8
20157,4957012,8
6022,985506,8
5933,963362,8
20120,4934523,8
4826,573538,8
2137,168678,8
13575,2771438,8
5945,966278,8
5929,962162,8
20114,4930486,8
1728,131715,8
16476,3650104,8
692,56280,8
5467,813173,8
20102,4922083,8
11970,2324174,8
4816,570910,8
4822,572448,8
20069,4909039,8
13493,2742749,8
2242,181804,8
2243,181806,8
25739,6578329,8
2407,200503,8
19097,4416952,8
24280,6155257,8
2177,171926,8
19118,4430443,8
5464,811139,8
1764,134911,8
1739,132847,8
19133,4435566,8
12159,2360214,8
17249,3845034,8
25940,6615595,8
5727,900192,8
16606,3682101,8
5679,886753,8
555,41304,8
556,41352,8
17235,3841870,8
17237,3842746,8
12220,2373872,8
19746,4778813,8
5479,821398,8
5526,841485,8
24260,6149643,8
23826,6025102,8
1882,147083,8
12334,2397744,8
1768,135139,8
12325,2396703,8
685,55710,8
12330,2397247,8
12331,2397666,8
2418,201978,8
2420,202288,8
17183,3829832,8
13335,2688730,8
12406,2415674,8
15221,3314897,8
27033,6734233,8
16972,3783058,8
16986,3786152,8
10,381,7
16985,3785877,7
5032,682854,7
5041,689635,7
18061,4040931,7
8643,1645255,7
23905,6048220,7
23908,6050063,7
5,251,7
18054,4038998,7
4193,443708,7
303,21357,7
24676,6259944,7
18032,4032276,7
8534,1622862,7
25457,6507515,7
2279,185679,7
4135,437082,7
8494,1615879,7
8499,1616728,7
8502,1617397,7
19422,4568627,7
16965,3781894,7
12424,2420438,7
19786,4831312,7
16706,3706018,7
26687,6698454,7
20,891,7
22017,5499788,7
15106,3287431,7
18005,4028015,7
15272,3328252,7
8459,1610650,7
1227,91784,7
8814,1696936,7
8784,1690057,7
21986,5494721,7
5499,830296,7
19233,4482064,7
15071,3275806,7
17991,4025122,7
4126,435854,7
4159,439980,7
8858,1704616,7
8864,1705806,7
22221,5565522,7
17995,4026432,7
17997,4026511,7
18129,4057829,7
8421,1605247,7
8368,1593409,7
4262,458442,7
4231,450659,7
26639,6693140,7
25932,6614542,7
57,5110,7
17171,3827235,7
12379,2408844,7
8384,1597589,7
600,45164,7
2189,173083,7
24144,6117454,7
16922,3767875,7
16929,3773007,7
5094,713333,7
15058,3271965,7
8929,1712258,7
21927,5479825,7
8327,1584786,7
8332,1585849,7
12348,2401311,7
13319,2681380,7
15014,3258872,7
8936,1713104,7
26829,6715448,7
26831,6715917,7
22277,5578338,7
8298,1578917,7
25449,6504930,7
2736,246946,7
22264,5576254,7
22266,5576343,7
22289,5582484,7
21893,5471563,7
8279,1574405,7
19828,4838062,7
25236,6430135,7
3099,307428,7
19187,4464189,7
23861,6032706,7
21855,5463285,7
8270,1571921,7
8271,1572543,7
2201,175800,7
2203,175967,7
9054,1727740,7
21832,5457404,7
1339,99887,7
15392,3360246,7
8229,1563311,7
15363,3352428,7
9096,1740190,7
12316,2394522,7
5619,862299,7
16692,3702191,7
12320,2395928,7
12295,2390748,7
9126,1746228,7
18214,4079392,7
21822,5455514,7
17881,4003845,7
25410,6486194,7
25713,6572959,7
8142,1548841,7
8156,1550885,7
19458,4577286,7
17037,3796100,7
17039,3797214,7
9171,1751893,7
12257,2381510,7
4082,431559,7
21763,5434027,7
26839,6716987,7
8136,1548176,7
1992,155553,7
14904,3221717,7
4046,427737,7
26358,6672319,7
8109,1544903,7
9238,1761317,7
2804,258572,7
21706,5412240,7
1367,102253,7
8099,1542774,7
19447,4574879,7
24115,6110755,7
24128,6114288,7
9277,1767623,7
1395,104448,7
15469,3380568,7
21675,5404834,7
15452,3375223,7
15454,3376221,7
25710,6571787,7
25383,6477935,7
14879,3215932,7
22393,5609975,7
17845,3996975,7
15492,3386801,7
4303,467317,7
9321,1780652,7
535,39668,7
12219,2373846,7
12465,2430478,7
21626,5388814,7
21635,5391132,7
13087,2606246,7
13113,2615649,7
13118,2617164,7
17077,3805804,7
16894,3760043,7
18290,4101592,7
2291,188706,7
26366,6672850,7
18306,4104569,7
19162,4455579,7
3081,305590,7
13371,2701372,7
21579,5374539,7
9433,1813674,7
2791,256267,7
15558,3404703,7
26793,6712933,7
14783,3185648,7
26803,6713434,7
14750,3176478,7
14734,3171450,7
3968,417988,7
7851,1487666,7
2673,236983,7
9605,1868386,7
14725,3169736,7
22540,5648550,7
9571,1860151,7
9573,1860662,7
3362,340206,7
3363,340629,7
25095,6390557,7
2392,199074,7
21469,5342207,7
14685,3157087,7
9623,1874862,7
7802,1475152,7
360,25964,7
4353,477616,7
12807,2513085,7
12792,2506000,7
3085,305860,7
3088,306377,7
3092,307096,7
13401,2711085,7
16850,3748752,7
22573,5655849,7
26186,6647594,7
1106,81456,7
25372,6474808,7
2865,269606,7
15627,3424536,7
14605,3132194,7
22622,5669842,7
3923,412796,7
21382,5313855,7
9745,1901635,7
9782,1905805,7
1987,154984,7
4388,484616,7
12204,2370979,7
19911,4854216,7
26972,6729676,7
5698,891742,7
14610,3134447,7
18410,4128802,7
18422,4132283,7
7684,1452136,7
3897,410412,7
17757,3979777,7
1066,79660,7
15684,3441017,7
14559,3119304,7
12155,2359141,7
19936,4860615,7
26168,6645409,7
22633,5672346,7
4378,482702,7
7600,1426281,7
3879,407828,7
7612,1430362,7
15675,3439012,7
15705,3444496,7
14578,3125028,7
15698,3443343,7
25157,6409923,7
3264,325425,7
17737,3975481,7
15730,3451454,7
522,38987,7
21273,5285963,7
18466,4143523,7
7533,1403956,7
12774,2502621,7
578,43432,7
16867,3752378,7
21279,5289117,7
24821,6303582,7
7517,1399056,7
7500,1394090,7
7466,1385241,7
15704,3444274,7
15740,3453413,7
10017,1955419,7
21248,5276447,7
24817,6303205,7
19962,4866682,7
5759,909709,7
25510,6526706,7
14456,3087130,7
22708,5695290,7
10052,1964008,7
10027,1957650,7
26776,6711729,7
26781,6712156,7
22737,5702507,7
22743,5704788,7
2879,271551,7
14467,3091450,7
7426,1368249,7
18497,4150197,7
3826,400719,7
17687,3963767,7
14447,3085331,7
15791,3463925,7
24475,6207324,7
3823,399406,7
7308,1333374,7
3807,396145,7
7290,1328278,7
7292,1329203,7
7253,1316412,7
22872,5750856,7
12729,2491240,7
12737,2493816,7
13160,2629858,7
592,44829,7
17257,3847249,7
5783,914140,7
17083,3806708,7
25964,6619105,7
25886,6606697,7
22879,5752450,7
22857,5745910,7
22867,5748931,7
22902,5758585,7
7233,1310449,7
2277,185476,7
21089,5232467,7
186,14228,7
21081,5229968,7
18569,4173452,7
7226,1308067,7
4854,580354,7
24289,6157092,7
26761,6710006,7
10330,2001456,7
10332,2001560,7
10373,2011640,7
22899,5758281,7
17649,3955163,7
22912,5763975,7
22918,5766430,7
26141,6641058,7
4491,509940,7
7162,1290731,7
7144,1283009,7
12722,2490543,7
15920,3501056,7
5802,922385,7
23736,5999268,7
23740,6000239,7
5818,931582,7
23757,6005823,7
12084,2344485,7
7151,1287170,7
4516,514066,7
21028,5215014,7
10427,2021130,7
21000,5208435,7
22937,5771176,7
24857,6314990,7
10476,2031261,7
18652,4209464,7
20987,5206833,7
20989,5207624,7
1947,152000,7
2557,220666,7
10509,2038180,7
22985,5787566,7
4526,514859,7
25905,6609421,7
17636,3952625,7
20974,5204166,7
14241,3023786,7
2932,281858,7
12661,2474016,7
5289,766359,7
5297,767119,7
13192,2640505,7
19608,4622257,7
23019,5799342,7
23721,5995480,7
2450,207194,7
10547,2045159,7
959,73672,7
7025,1253427,7
7000,1246875,7
6981,1241041,7
17603,3943717,7
14196,3007350,7
15986,3518874,7
15989,3519060,7
20914,5191538,7
18700,4229245,7
10632,2063602,7
964,73981,7
966,74169,7
6908,1220747,7
11967,2323848,7
26025,6624551,7
16530,3663941,7
26903,6722971,7
26911,6723651,7
4551,517713,7
4553,518218,7
10687,2073915,7
10678,2072235,7
1816,141592,7
2191,173172,7
20873,5182513,7
14164,2990294,7
14135,2980751,7
25049,6375793,7
20100,4921623,7
11965,2322584,7
4807,569797,7
4809,569940,7
23079,5829891,7
25319,6461060,7
25329,6465174,7
20869,5181313,7
6866,1211906,7
3275,327427,7
3285,329383,7
3286,329461,7
25197,6420002,7
463,34582,7
26501,6682161,7
909,69576,7
23708,5992332,7
20086,4916864,7
17545,3927879,7
18751,4249021,7
18754,4250049,7
10793,2090313,7
6795,1185525,7
14095,2965129,7
6766,1176037,7
6802,1186111,7
6780,1180244,7
6783,1182259,7
2509,213883,7
20789,5163004,7
10832,2096122,7
18769,4254051,7
16739,3718759,7
25106,6395388,7
11922,2313267,7
11923,2313430,7
20108,4927228,7
3068,304410,7
17532,3924507,7
26933,6725897,7
6708,1146057,7
10895,2106489,7
10896,2106774,7
25727,6576303,7
20746,5154747,7
18773,4254898,7
12607,2463882,7
12609,2464662,7
12613,2465734,7
1703,130275,7
16502,3656858,7
20101,4921932,7
12563,2453260,7
23180,5857152,7
23197,5862742,7
20732,5152238,7
10938,2114537,7
6667,1136405,7
16124,3550399,7
17487,3910169,7
17494,3913234,7
23248,5878010,7
24387,6183981,7
19648,4636615,7
19060,4398342,7
13603,2779897,7
13576,2771718,7
5944,966232,7
20115,4930558,7
768,60499,7
26702,6701021,7
5342,778359,7
5343,778524,7
901,68994,7
18807,4266035,7
16169,3562648,7
23279,5885060,7
26091,6634516,7
24965,6349419,7
13985,2923670,7
1958,152752,7
24302,6160739,7
24303,6161351,7
25054,6376644,7
20149,4952277,7
5989,978998,7
25061,6379451,7
6536,1106201,7
6571,1116699,7
18852,4282497,7
16181,3565669,7
4651,532749,7
23340,5905179,7
13942,2906741,7
25580,6542493,7
23656,5979248,7
23644,5977145,7
13926,2900794,7
1615,123636,7
6459,1091797,7
13907,2894193,7
13908,2894652,7
11174,2153664,7
11231,2167140,7
18877,4292918,7
4667,534678,7
17462,3903567,7
153,11539,7
13893,2890872,7
13894,2891290,7
11296,2183275,7
6416,1082515,7
25035,6372945,7
2486,210550,7
20179,4965329,7
20477,5101188,7
23416,5923228,7
23424,5926372,7
23457,5937308,7
11353,2192908,7
11360,2194103,7
11366,2195592,7
20456,5097407,7
18910,4320039,7
23431,5928030,7
23444,5933348,7
6348,1066456,7
2399,199618,7
3296,330717,7
3324,334693,7
19679,4709425,7
6024,985676,7
23627,5974303,7
24227,6140372,7
3540,363957,7
20430,5090903,7
13809,2855085,7
25297,6454085,7
23486,5943290,7
11449,2211428,7
4711,546102,7
120,9398,7
13806,2854753,7
23497,5945949,7
836,64470,7
26559,6687527,7
20361,5064437,7
6034,990102,7
11794,2285054,7
19022,4372487,7
19025,4373744,7
6235,1039368,7
23489,5944207,7
25011,6364644,7
18935,4329792,7
24340,6171642,7
12528,2445616,7
16752,3723409,7
20342,5055267,7
5458,810174,7
5446,805786,7
1688,128855,7
16358,3616179,7
11553,2230745,7
6161,1025541,7
2999,293540,7
17125,3815882,7
12511,2442691,7
4913,592083,7
3007,294553,7
26062,6628971,7
17394,3882061,7
17398,3883350,7
11575,2235493,7
11580,2236056,7
13746,2835439,7
23559,5960340,7
13748,2836015,7
489,36746,7
16355,3614520,7
11631,2245876,7
3056,302944,7
20272,5019874,7
25046,6375695,7
13675,2804634,7
129,9972,7
19002,4363225,7
17024,3792280,7
27006,6732742,7
12993,2577910,7
13001,2581197,7
5056,697148,7
2329,193380,7
24649,6255103,7
15,749,6
24,1153,6
8617,1641045,6
8620,1641294,6
23897,6044140,6
23898,6044501,6
73,6194,6
5485,825077,6
16990,3787055,6
16988,3786451,6
